shipment_id,order_id,created_ts,origin_city,dest_city,hub_type,carrier,vehicle_type,status,distance_km,package_weight_kg,package_volume_cm3,promised_days,delivery_days,shipping_cost_ars,on_time,customer_rating,incident,seller_type,service_level,payment_method
SHP304396875733,ORD23883744409,2025-03-20 15:47:00,CABA,Quilmes,FULFILLMENT,Urbano,MOTO,DELIVERED,32.55,0.726,911,4,2.0,1437.72,1.0,3.2,NONE,PRO,SAME_DAY,CREDIT_CARD
SHP121815305153,ORD17173331619,2025-01-07 20:01:00,Tigre,Ezeiza,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,27.01,2.08,2185,4,1.0,1253.81,1.0,5.0,NONE,PRO,STANDARD,TRANSFER
SHP493008802173,ORD97122293461,2025-11-11 22:53:00,Florencio Varela, Quilmes,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,14.32,0.901,8857,4,2.0,923.31,1.0,,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP349823985260,ORD24998186735,2025-08-12 17:29:00, La Plata,Ituzaingó,FULFILLMENT,Flash,VAN,DELIVERED,6.86,0.702,1589,2,1.0,976.63,1.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP166638799832,ORD34955770601,2025-07-14 13:24:00,Quilmes,Escobar,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,11.06,0.676,6093,7,1.0,996.87,1.0,4.4,NONE,PRO,NEXT_DAY,CASH
SHP763935062788,ORD01215727802,2025-10-16 06:41:00,Hurlingham,San Miguel,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,39.85,2.627,7613,4,2.0,1839.05,1.0,5.0,NONE,PARTICULAR,STANDARD,TRANSFER
SHP370359364622,ORD94582841013,2025-12-22 15:30:00,Quilmes,San Martín,SORTING_CENTER,Mercado Envíos,VAN,DELIVERED,18.54,1.188,2211,1,2.0,693.1,0.0,3.2,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP220399613690,ORD88411607455,2025-12-26 21:03:00,CABA,Hurlingham,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,14.29,0.636,2282,7,3.0,945.88,1.0,3.0,NONE,PARTICULAR,NEXT_DAY,CREDIT_CARD
SHP096641018565,ORD31212213433,2025-11-12 01:53:00,CABA,Avellaneda,SORTING_CENTER,Mercado Envíos,MOTO,RETURNED,39.59,2.89,2528,3,1.0,1681.94,,,ADDRESS_ISSUE,PRO,STANDARD,CREDIT_CARD
SHP451074579641,ORD62758481636,2025-03-22 10:57:00,Ezeiza,Merlo,FULFILLMENT,Mercado Envíos,MOTO,CREATED,113.67,3.188,6604,2,,3032.03,,,NONE,PRO,ECONOMY,MERCADO_CREDITO
SHP971110951098,ORD26485011628,2025-05-02 10:40:00,Ituzaingó,Ezeiza,FULFILLMENT,OCA,BIKE,DELIVERED,32.12,1.478,2956,2,2.0,1359.54,1.0,4.9,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP036555763543,ORD94481543070,2025-02-27 07:08:00,Berazategui,san martín,FULFILLMENT,Andreani,VAN,DELIVERED,160.25,1.263,2683,7,3.0,3537.72,1.0,3.4,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP382171989663,ORD80704024245,2025-10-27 12:50:00,Quilmes,San Martín,FULFILLMENT,Mercado Envíos,BIKE,DELIVERED,56.48,1.308,608,2,3.0,1827.54,0.0,4.2,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP175203006012,ORD94378750661,2025-05-01 13:32:00,Lomas de Zamora,Ituzaingó,CROSS_DOCK,Mercado Envíos,VAN,DELIVERED,23.94,1.125,3092,2,2.0,1181.54,1.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP387961003672,ORD29839510987,2025-02-17 12:25:00,CABA,Lomas de Zamora,CROSS_DOCK,Mercado Envíos,TRUCK,DELIVERED,82.0,2.78,6020,5,2.0,2331.99,1.0,4.1,NONE,PRO,SAME_DAY,TRANSFER
SHP098312129744,ORD62021615788,2025-05-05 09:41:00,La Plata,Berazategui,DROP_OFF,Urbano,TRUCK,DELIVERED,67.93,1.192,2106,3,3.0,1998.83,1.0,,NONE,PARTICULAR,ECONOMY,TRANSFER
SHP579559290134,ORD83664292004,2026-02-25 11:01:00,Quilmes,Escobar,DROP_OFF,Mercado Envíos,TRUCK,DELIVERED,51.25,2.451,3102,2,2.0,1654.39,1.0,4.4,NONE,PRO,STANDARD,CREDIT_CARD
SHP030854334434,ORD66790683696,2025-06-02 10:04:00,Lomas de Zamora,Merlo,FULFILLMENT,Andreani,VAN,IN_TRANSIT,20.13,5.404,3016,1,,413250.74,,,NONE,PRO,NEXT_DAY,TRANSFER
SHP090223812276,ORD53100311249,2026-02-13 14:31:00,Pilar,Vicente López,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,19.4,1.791,4163,2,1.0,1389.15,1.0,4.9,NONE,PRO,STANDARD,CREDIT_CARD
SHP815744828797,ORD39430172296,2025-11-09 05:46:00,Florencio Varela,Florencio Varela,DROP_OFF,Mercado Envíos,BIKE,PICKED_UP,34.17,3.276,14177,3,,1505.28,,,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP185775430751,ORD26733629835,2025-01-13 16:22:00,CABA,Quilmes,FULFILLMENT,Urbano,VAN,DELIVERED,80.78,1.67,4376,5,1.0,2476.96,1.0,4.1,NONE,PARTICULAR,NEXT_DAY,MERCADO_CREDITO
SHP731707874374,ORD73015750660,2025-11-29 13:04:00,Tigre ,Ezeiza,FULFILLMENT,Mercado Envíos,VAN,CANCELLED,36.04,2.142,4733,1,2.0,1256.82,,,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP618275935877,ORD51590313604,2025-09-25 10:19:00,Ituzaingó,La Plata,FULFILLMENT,Urbano,BIKE,DELIVERED,7.28,1.294,1993,2,1.0,844.02,1.0,5.0,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP706164207808,ORD06945185463,2025-08-12 17:40:00,CABA,Hurlingham,FULFILLMENT,Mercado Envíos,VAN,OUT_FOR_DELIVERY,59.97,0.519,1525,7,,1613.37,,,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP370132764650,ORD61777876656,2025-08-15 08:20:00,Vicente López,San Miguel ,FULFILLMENT,Urbano,VAN,DELIVERED,4.11,,10855,5,1.0,763.24,1.0,2.5,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP540158222242,ORD50608069445,2025-12-30 12:21:00,Ezeiza,Merlo,DROP_OFF,Mercado Envíos,VAN,DELIVERED,17.4,0.584,4097,3,2.0,868.59,1.0,4.6,NONE,PARTICULAR,STANDARD,MERCADO_CREDITO
SHP971652919411,ORD30595365622,2025-07-10 23:46:00,Ituzaingó,Lomas de Zamora,DROP_OFF,Mercado Envíos,BIKE,DELIVERED,78.29,0.465,8163,2,2.0,1911.39,1.0,4.3,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP399490676213,ORD29517627240,2025-09-07 07:45:00,Vicente López,Hurlingham,DROP_OFF,Mercado Envíos,VAN,RETURNED,33.27,0.919,3228,10,3.0,1254.34,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP666396658752,ORD92772555611,2025-07-09 08:03:00,Avellanadaa,Berazategui,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,16.46,0.626,4429,5,2.0,1008.89,1.0,5.0,NONE,PRO,STANDARD,DEBIT_CARD
SHP816492454602,ORD62211157964,2026-01-07 15:06:00,Escobar,Tigre,FULFILLMENT,Andreani,TRUCK,DELIVERED,11.42,1.534,2583,1,1.0,644.51,1.0,4.7,NONE,PRO,STANDARD,TRANSFER
SHP165364491965,ORD67498164308,2025-01-28 22:47:00,Tigre,Ituzaingó,SORTING_CENTER,Mercado Envíos,BIKE,DELIVERED,17.2,0.617,2401,1,3.0,745.08,0.0,4.6,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP956823565601,ORD62632905825,2025-08-11 22:37:00,Merlo,Berazategui,CROSS_DOCK,Andreani,MOTO,DELIVERED,29.57,1.553,5006,3,1.0,1505.16,1.0,5.0,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP950113239771,ORD75621609621,2026-01-07 21:04:00,Vicente López,Merlo,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,55.09,1.67,1862,2,3.0,1998.53,0.0,4.7,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP750910437427,ORD44049418604,2025-07-22 02:18:00,Lanús,Florencio Varela,FULFILLMENT,Urbano,TRUCK,DELIVERED,7.88,1.429,2080,2,1.0,626.64,1.0,5.0,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP451624976426,ORD30626377505,2025-02-11 09:01:00,San Isidro,Ituzaingó,DROP_OFF,Andreani,BIKE,DELIVERED,60.79,4.07,1930,2,3.0,2043.72,0.0,4.8,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP374155831710,ORD97581880519,2025-07-08 10:39:00,Hurlingham,Lanús,FULFILLMENT,OCA,VAN,OUT_FOR_DELIVERY,67.26,0.796,3378,1,,1718.35,,,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP772378632753,ORD08267597894,2025-03-21 09:06:00,Lanús,Pilar,DROP_OFF,Mercado Envíos,TRUCK,DELIVERED,57.38,2.11,2680,5,2.0,1849.91,1.0,4.3,NONE,PRO,STANDARD,CREDIT_CARD
SHP667378523414,ORD72184213264,2025-02-07 23:56:00,Lanús,Quilmes,FULFILLMENT,Andreani,VAN,DELIVERED,25.1,1.045,9739,1,2.0,1269.87,0.0,4.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP364160409006,ORD74284499226,2025-12-03 14:18:00,Avellaneda,Merlo,CROSS_DOCK,Correo Argentino,BIKE,DELIVERED,13.27,0.857,22262,2,1.0,,1.0,3.4,NONE,PARTICULAR,ECONOMY,CREDIT_CARD
SHP165953639756,ORD57958425141,2025-04-19 13:38:00,Lanús,Avellaneda,CROSS_DOCK,Mercado Envíos,TRUCK,OUT_FOR_DELIVERY,22.99,1.606,5324,1,,1163.66,,,NONE,PARTICULAR,STANDARD,TRANSFER
SHP025282320216,ORD65882553527,2025-04-24 04:20:00,Morón,La Plata,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,54.72,4.274,1788,2,3.0,2327.06,0.0,4.0,NONE,PARTICULAR,STANDARD,DEBIT_CARD
SHP832483199170,ORD56940982631,2025-12-30 18:12:00,Tigre,Lanús,FULFILLMENT,Mercado Envíos,TRUCK,CREATED,27.02,0.953,850,1,,1341.49,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP231468234580,ORD90011450706,2025-05-13 20:38:00,Avellaneda,Lomas de Zamora,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,58.72,1.754,5824,4,2.0,1595.41,1.0,5.0,NONE,PRO,ECONOMY,CREDIT_CARD
SHP396394567411,ORD08416652920,2025-12-06 21:41:00,Ezeiza,Lomas de Zamora,FULFILLMENT,Urbano,MOTO,DELIVERED,30.07,3.556,1737,1,2.0,1599.51,0.0,5.0,NONE,PRO,ECONOMY,CREDIT_CARD
SHP498082664149,ORD10591626837,2025-06-25 21:47:00,La Plata,Merlo,FULFILLMENT,OCA,VAN,RETURNED,62.07,1.463,3861,4,3.0,2254.05,,,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP513600692742,ORD88647982200,2025-06-12 06:27:00,AvellanEda,Pilar,FULFILLMENT,Mercado Envíos,BIKE,RETURNED,15.12,2.262,5218,2,1.0,947.65,,,NONE,PRO,SAME_DAY,DEBIT_CARD
SHP213260013021,ORD35774040903,2025-10-31 11:12:00,San Miguel,Vicente López,FULFILLMENT,Urbano,MOTO,IN_TRANSIT,50.73,1.256,2958,1,,1597.03,,,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP126658019142,ORD62131119292,2025-08-23 22:50:00,Escobar,Pilar,SORTING_CENTER,Mercado Envíos,VAN,DELIVERED,23.43,0.638,6360,3,1.0,962.93,1.0,4.6,NONE,PARTICULAR,NEXT_DAY,MERCADO_CREDITO
SHP531269013220,ORD76151833663,2025-09-27 02:01:00,Capital Federal,La Plata,SORTING_CENTER,Mercado Envíos,VAN,DELIVERED,13.57,0.669,1497,3,3.0,839.31,1.0,4.3,NONE,PRO,NEXT_DAY,DEBIT_CARD
SHP821698938218,ORD58729428007,2025-02-23 19:34:00,Avellaneda ,Florencio Varela,SORTING_CENTER,Mercado Envíos,VAN,DELIVERED,13.36,1.822,3181,2,1.0,904.84,1.0,4.9,DELAY,PRO,STANDARD,MERCADO_CREDITO
SHP685925300881,ORD83206275753,2025-06-03 20:04:00,caba,Berazategui,DROP_OFF,Mercado Envíos,VAN,DELIVERED,21.73,0.291,13338,3,3.0,1008.26,1.0,2.0,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP684773015642,ORD91810120883,2026-01-09 11:42:00,Avellaneda,San Isidro,SORTING_CENTER,Correo Argentino,BIKE,DELIVERED,4.76,1.176,6133,1,1.0,658.73,1.0,4.1,NONE,PRO,NEXT_DAY,DEBIT_CARD
SHP180688227064,ORD85157798493,2025-12-31 04:19:00,CABA,Florencio Varela,FULFILLMENT,Andreani,VAN,DELIVERED,58.57,0.679,4931,1,1.0,1694.8,1.0,4.5,NONE,PRO,NEXT_DAY,CASH
SHP896276084959,ORD20623560349,2025-08-26 15:32:00,La Plata,Hurlingham,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,47.54,1.016,526,4,2.0,1564.3,1.0,4.6,NONE,PRO,STANDARD,CREDIT_CARD
SHP356635345777,ORD48995384300,2025-02-11 14:45:00,La Plata,La Plata,CROSS_DOCK,Andreani,TRUCK,DELIVERED,43.12,0.549,12083,2,1.0,1269.09,1.0,4.8,NONE,PRO,STANDARD,CREDIT_CARD
SHP510639256022,ORD57624035400,2025-08-04 14:44:00,LANÚS,Ituzaingó,SORTING_CENTER,Correo Argentino,TRUCK,RETURNED,79.94,2.097,9206,1,2.0,2139.24,,,NONE,PRO,ECONOMY,MERCADO_CREDITO
SHP018252809584,ORD73826097748,2025-04-05 10:04:00,Avellaneda,,FULFILLMENT,Mercado Envíos,BIKE,DELIVERED,22.94,1.883,17681,2,1.0,1269.39,1.0,4.8,NONE,PARTICULAR,NEXT_DAY,CREDIT_CARD
SHP797868232033,ORD36158315517,2025-05-26 23:28:00, Merlo,San Martín,SORTING_CENTER,Mercado Envíos,BIKE,DELIVERED,75.11,1.286,1228,1,3.0,1891.02,0.0,4.5,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP444826711753,ORD16459762885,2025-04-13 07:30:00, CABA,San Isidro,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,10.25,0.736,7806,4,1.0,932.25,1.0,5.0,ADDRESS_ISSUE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP334345709972,ORD50495770998,2025-11-02 02:11:00,Florencio Varela,Vicente López,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,32.45,0.911,6563,3,1.0,1044.84,1.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP250228141797,ORD10635306902,2025-05-05 19:57:00,San Martín,Ituzaingó,FULFILLMENT,Urbano,MOTO,DELIVERED,43.44,1.082,3827,2,2.0,1468.98,1.0,3.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP466877379686,ORD64780166929,2025-12-08 17:10:00,Merlo,LANÚS,FULFILLMENT,Andreani,VAN,IN_SORTING,33.65,1.863,2371,2,,1274.58,,,NONE,PARTICULAR,ECONOMY,CREDIT_CARD
SHP529560270407,ORD59496198938,2025-05-29 12:48:00,Avellaneda,CABA,FULFILLMENT,Andreani,BIKE,DELIVERED,19.69,0.886,6636,1,3.0,1008.78,0.0,4.3,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP693199421913,ORD29633976122,2025-06-11 12:12:00,Quilmes,La Plata,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,7.25,0.596,3178,7,2.0,675.56,1.0,4.5,NONE,PRO,ECONOMY,CREDIT_CARD
SHP790645544844,ORD91425076288,2025-08-05 18:00:00,CABA,San Miguel,FULFILLMENT,Andreani,MOTO,DELIVERED,57.45,0.638,3354,2,2.0,1334.44,1.0,4.7,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP158990139885,ORD44443503949,2025-02-09 00:12:00,Pilar,Hurlingham,DROP_OFF,Andreani,VAN,DELIVERED,48.98,1.309,1672,2,4.0,1447.84,0.0,4.1,NONE,PARTICULAR,STANDARD,TRANSFER
SHP789580163345,ORD18771807863,2025-04-29 01:29:00,Lomas de Zamora,Morón,DROP_OFF,Mercado Envíos,VAN,OUT_FOR_DELIVERY,45.33,1.755,4097,4,,1183.11,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP094780343004,ORD34691749038,2025-04-21 02:31:00,Avellaneda,Lanús,FULFILLMENT,OCA,MOTO,DELIVERED,,2.792,4083,2,1.0,1107.23,1.0,5.0,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP402090435597,ORD34845157808,2025-10-13 17:31:00,San Martín,La Plata,SORTING_CENTER,Mercado Envíos,VAN,DELIVERED,76.47,0.838,11812,3,2.0,1931.37,1.0,4.6,NONE,PARTICULAR,STANDARD,CASH
SHP488770803338,ORD27655133458,2025-07-17 11:31:00,San Miguel,Merlo,DROP_OFF,Mercado Envíos,MOTO,DELIVERED,35.54,2.576,6834,3,3.0,1355.87,1.0,5.0,NONE,PARTICULAR,STANDARD,CASH
SHP065263968050,ORD89000005977,2025-04-27 13:57:00,Lanús ,San Isidro,CROSS_DOCK,Mercado Envíos,TRUCK,IN_TRANSIT,,1.01,1433,3,,1382.11,,,NONE,PARTICULAR,ECONOMY,CREDIT_CARD
SHP890380982606,ORD79302060058,2025-01-25 16:36:00,Quilmes,San Isidro,FULFILLMENT,OCA,TRUCK,DELIVERED,24.23,3.927,699,1,1.0,1363.45,1.0,5.0,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP559921253840,ORD56896677400,2025-10-12 17:30:00,Pilar,Vicente López,FULFILLMENT,Urbano,BIKE,DELIVERED,57.39,1.265,1599,2,3.0,1884.18,0.0,4.7,NONE,PRO,NEXT_DAY,TRANSFER
SHP303184405531,ORD73667000590,2025-03-08 18:44:00,Avellaneda,Berazategui,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,48.52,1.094,954,2,2.0,1522.76,1.0,3.8,NONE,PRO,SAME_DAY,CREDIT_CARD
SHP453485202679,ORD64148298025,2025-07-04 07:17:00,Merlo,Morón,FULFILLMENT,Mercado Envíos,MOTO,CREATED,20.8,2.107,14580,2,,1162.37,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP219132280873,ORD71150160078,2025-10-30 06:54:00,San Miguel,San Martín,FULFILLMENT,Urbano,VAN,DELIVERED,76.66,2.048,5734,2,3.0,2107.54,0.0,3.8,NONE,PARTICULAR,SAME_DAY,TRANSFER
SHP188510998751,ORD82381139165,2025-08-04 07:07:00, Vicente López,Quilmes,CROSS_DOCK,Mercado Envíos,TRUCK,DELIVERED,25.88,1.507,2087,3,2.0,1344.83,1.0,5.0,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP317844879720,ORD22428623487,2025-04-15 12:35:00,Quilmes,Pilar,CROSS_DOCK,Mercado Envíos,BIKE,DELIVERED,74.49,1.426,3624,3,4.0,2230.02,0.0,4.5,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP122460100171,ORD06004176214,2025-05-25 14:11:00,Tigre,San Martín,DROP_OFF,Correo Argentino,TRUCK,DELIVERED,24.05,3.571,11156,5,3.0,1487.46,1.0,5.0,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP458933413972,ORD32317988646,2025-04-19 09:56:00,San Miguel,Tigre,DROP_OFF,Mercado Envíos,VAN,DELIVERED,46.89,3.315,4434,5,3.0,1645.02,1.0,4.6,NONE,PRO,STANDARD,TRANSFER
SHP746521680068,ORD04769495288,2025-02-19 03:51:00,Quilmes, CABA,CROSS_DOCK,Andreani,MOTO,CANCELLED,33.12,0.427,3327,3,2.0,1033.64,,,NONE,PARTICULAR,NEXT_DAY,TRANSFER
SHP480289117370,ORD63523710349,2025-07-31 22:27:00,Quilmes,Tigre,DROP_OFF,Correo Argentino,VAN,IN_TRANSIT,31.69,1.847,2607,2,,1270.29,,,NONE,PARTICULAR,STANDARD,DEBIT_CARD
SHP056987856800,ORD04548517042,2025-03-31 15:08:00,CABA,Morón,SORTING_CENTER,Mercado Envíos,TRUCK,DELIVERED,33.42,1.196,9167,2,2.0,1068.11,1.0,2.7,ADDRESS_ISSUE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP470999021306,ORD44009162271,2026-01-24 02:43:00,San Miguel ,lanus,CROSS_DOCK,Correo Argentino,BIKE,DELIVERED,42.79,1.887,1884,7,2.0,1622.95,1.0,5.0,NONE,PRO,NEXT_DAY,TRANSFER
SHP693289798226,ORD37777968492,2025-09-26 22:04:00,Ituzaingó ,Ituzaingó,FULFILLMENT,Mercado Envíos,VAN,RETURNED,38.19,0.451,2680,4,3.0,1186.23,,,NONE,PRO,SAME_DAY,DEBIT_CARD
SHP785186328784,ORD33465530268,2025-07-10 17:00:00,CABA,Lomas de Zamora,FULFILLMENT,Correo Argentino,VAN,CANCELLED,51.25,1.652,2458,2,4.0,1887.22,,,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP574430720958,ORD85890496080,2025-10-22 12:39:00,Quilmes,Merlo,FULFILLMENT,,MOTO,DELIVERED,80.93,0.799,9688,3,3.0,2063.15,1.0,3.6,NONE,PARTICULAR,NEXT_DAY,MERCADO_CREDITO
SHP135886286457,ORD64696131891,2025-01-17 10:49:00,Quilmes,Ciudad Autónoma de Buenos Aires,CROSS_DOCK,Mercado Envíos,VAN,DELIVERED,99.84,1.579,2732,4,4.0,2743.11,1.0,3.8,NONE,PRO,STANDARD,CREDIT_CARD
SHP453576866324,ORD79023016790,2025-08-20 11:00:00,San Miguel,Avellaneda,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,35.52,2.12,3501,4,1.0,1417.72,1.0,4.2,NONE,PARTICULAR,NEXT_DAY,DEBIT_CARD
SHP675147828668,ORD84098068040,2025-12-21 08:17:00,CABA,Ciudad Autónoma de Buenos Aires,FULFILLMENT,Andreani,TRUCK,DELIVERED,109.13,,2832,4,3.0,2244.96,1.0,4.5,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP702016747038,ORD18894475275,2025-03-21 10:20:00,Lanús,Ezeiza,FULFILLMENT,Mercado Envíos,TRUCK,OUT_FOR_DELIVERY,18.61,2.236,11021,4,,970.88,,,NONE,PRO,SAME_DAY,MERCADO_CREDITO
SHP719328094616,ORD35150803915,2025-02-28 18:55:00,Morón,Quilmes,FULFILLMENT,OCA,MOTO,DELIVERED,16.12,3.142,7873,3,2.0,1552.44,1.0,3.5,NONE,PRO,STANDARD,CREDIT_CARD
SHP514565511639,ORD70153367553,2025-12-18 08:21:00,Lanús,La Plata,FULFILLMENT,Andreani,VAN,DELIVERED,45.72,1.201,1381,1,3.0,1750.62,0.0,4.7,NONE,PRO,SAME_DAY,CREDIT_CARD
SHP190262366705,ORD17026362841,2026-01-13 03:00:00,Avellaneda,Pilar,FULFILLMENT,Urbano,MOTO,DELIVERED,60.75,2.258,22035,4,1.0,2073.41,1.0,3.8,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP046195511401,ORD03001338013,2026-01-27 12:14:00,San Isidro,Avellaneda,FULFILLMENT,Mercado Envíos,VAN,IN_TRANSIT,39.28,0.703,3933,3,,1174.89,,,NONE,PRO,STANDARD,TRANSFER
SHP674363340739,ORD36119464072,2025-01-30 11:35:00,San Isidro,Pilar,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,36.92,1.071,1651,3,2.0,1627.64,1.0,2.9,NONE,PRO,STANDARD,DEBIT_CARD
SHP080078652754,ORD53435228206,2025-05-11 18:21:00,,Avellaneda,FULFILLMENT,Mercado Envíos,TRUCK,CREATED,14.37,0.864,2264,4,,926.07,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP411641109681,ORD67379125330,2026-02-05 12:44:00,Tigre,Escobar,DROP_OFF,Mercado Envíos,MOTO,IN_TRANSIT,36.32,1.572,4158,2,,1177.49,,,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP819809574630,ORD58860451673,2025-05-03 11:42:00,San Martín,San Martin ,FULFILLMENT,Correo Argentino,VAN,DELIVERED,143.71,2.215,2157,2,2.0,3394.17,1.0,4.4,NONE,PRO,ECONOMY,TRANSFER
SHP537388747153,ORD32268555062,2025-02-20 21:37:00,San Isidro,CABA,SORTING_CENTER,Urbano,MOTO,DELIVERED,73.25,1.568,3728,2,5.0,2041.57,0.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP527238458856,ORD09017920155,2026-02-12 06:20:00,Hurlingham,San Martín,FULFILLMENT,Mercado Envíos,MOTO,IN_SORTING,69.38,1.253,829,7,,1754.47,,,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP004325718632,ORD85309846859,2025-03-21 11:58:00,,Vicente López,FULFILLMENT,Urbano,VAN,DELIVERED,16.66,2.117,3157,3,1.0,1075.07,1.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP993832666546,ORD64101595210,2025-09-08 20:16:00,La Plata,Avellaneda,SORTING_CENTER,Mercado Envíos,AIR,DELIVERED,23.34,0.515,5890,4,2.0,1094.01,1.0,5.0,LOST,PRO,STANDARD,CREDIT_CARD
SHP869867957635,ORD60721030568,2025-07-11 08:16:00,lanus,Merlo,CROSS_DOCK,Flash,TRUCK,DELIVERED,80.87,3.703,2074,3,3.0,2531.87,1.0,4.5,NONE,PRO,STANDARD,CREDIT_CARD
SHP187355635862,ORD45384305097,2025-03-15 21:51:00,CABA,Avellaneda,SORTING_CENTER,Mercado Envíos,TRUCK,DELIVERED,27.13,3.169,4068,4,1.0,1216.42,1.0,3.8,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP732742503368,ORD41536022448,2026-01-14 01:41:00,Capital Federal,Ezeiza,FULFILLMENT,Mercado Envíos,MOTO,CREATED,5.61,1.025,3878,5,,723.97,,,NONE,PARTICULAR,NEXT_DAY,
SHP046433725103,ORD18903067321,2025-04-21 11:59:00,Ezeiza,Escobar,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,25.32,0.409,2727,2,2.0,911.63,1.0,3.8,NONE,PRO,NEXT_DAY,TRANSFER
SHP209238076908,ORD43055189848,2025-07-18 01:57:00,Vicente López,Pilar,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,57.23,1.73,1383,3,2.0,1776.75,1.0,4.2,NONE,PRO,STANDARD,CREDIT_CARD
SHP041462415578,ORD55714222652,2026-01-03 06:27:00,SAN MARTIN, Ezeiza,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,65.53,1.139,913,10,3.0,2044.26,1.0,3.9,NONE,PRO,STANDARD,TRANSFER
SHP570517691484,ORD77220234879,2025-06-26 11:29:00,AvellanEda,Berazategui,FULFILLMENT,Mercado Envíos,BIKE,DELIVERED,73.36,0.765,2895,3,2.0,2012.83,1.0,4.9,NONE,PRO,SAME_DAY,DEBIT_CARD
SHP103013839894,ORD81501711304,2025-01-20 06:15:00,CABA,Hurlingham,FULFILLMENT,Mercado Envíos,TRUCK,CANCELLED,20.4,1.674,5284,5,1.0,1315.39,,,NONE,PRO,ECONOMY,CREDIT_CARD
SHP097719223033,ORD16709815037,2025-07-24 06:37:00,Avellaneda,Morón,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,32.99,2.912,3851,2,2.0,1573.48,1.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
